DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, used, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.015845479443669319" 
1, used, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.014174085110425949" 
1, used, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.013200919143855572" 
1, used, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.012912030331790447" 
1, used, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.019475525245070457" 
1, used, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.01628459244966507" 
1, used, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.034840557724237442" 
1, used, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))-0.049875054508447647" 
1, used, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.13138505816459656" 
1, used, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.047536440193653107" 
1, used, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.042522255331277847" 
1, used, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.039602756500244141" 
1, used, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.038736090064048767" 
1, used, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.058426573872566223" 
1, used, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.048853777348995209" 
1, used, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.10452167689800262" 
1, used, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.14962516725063324" 
1, used, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.043795019388198853" 
1, used, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.015845479443669319" 
1, used, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.014174085110425949" 
1, used, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.013200919143855572" 
1, used, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.012912030331790447" 
1, used, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.019475525245070457" 
1, used, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.01628459244966507" 
1, used, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.034840557724237442" 
1, used, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.653526*((1.+(0.220245*x))/(1.+(0.14383*x))))+0.049875054508447647" 
2, used, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.495614*((1.+(0.371043*x))/(1.+(0.184225*x)))" 
2, used, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.495614*((1.+(0.371043*x))/(1.+(0.184225*x)))" 
2, used, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.22694864869117737" 
2, used, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.055825173854827881" 
2, used, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.052200373262166977" 
2, used, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.050204727798700333" 
2, used, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.049714159220457077" 
2, used, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.051758937537670135" 
2, used, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.073140658438205719" 
2, used, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.13592979311943054" 
2, used, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.18847651779651642" 
2, used, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.064842469990253448" 
2, used, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.015950050204992294" 
2, used, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014914392493665218" 
2, used, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014344207942485809" 
2, used, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014204045757651329" 
2, used, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.014788268133997917" 
2, used, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.020897330716252327" 
2, used, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.03883708268404007" 
2, used, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))-0.053850434720516205" 
2, used, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.22694864869117737" 
2, used, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.055825173854827881" 
2, used, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.052200373262166977" 
2, used, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.050204727798700333" 
2, used, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.049714159220457077" 
2, used, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.051758937537670135" 
2, used, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.073140658438205719" 
2, used, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.13592979311943054" 
2, used, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.18847651779651642" 
2, used, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.064842469990253448" 
2, used, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.015950050204992294" 
2, used, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014914392493665218" 
2, used, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014344207942485809" 
2, used, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014204045757651329" 
2, used, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.014788268133997917" 
2, used, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.020897330716252327" 
2, used, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.03883708268404007" 
2, used, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.495614*((1.+(0.371043*x))/(1.+(0.184225*x))))+0.053850434720516205" 
0, used, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x" 
0, used, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1-(0.0421943+5.30087e-05*x+-6.87049e-08*x*x))" 
0, used, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1-(0.040891+5.44974e-05*x+-7.08989e-08*x*x))" 
0, used, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1-(0.010998))" 
0, used, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1+(0.0421943+5.30087e-05*x+-6.87049e-08*x*x))" 
0, used, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1+(0.040891+5.44974e-05*x+-7.08989e-08*x*x))" 
0, used, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1+(0.010998))" 
1, used, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x" 
1, used, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1-(0.101915+0.000192134*x+-1.94974e-07*x*x))" 
1, used, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1-(0.0835199+0.000216971*x+-2.21589e-07*x*x))" 
1, used, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1-(0.0616455))" 
1, used, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1+(0.101915+0.000192134*x+-1.94974e-07*x*x))" 
1, used, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1+(0.0835199+0.000216971*x+-2.21589e-07*x*x))" 
1, used, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1+(0.0616455))" 
2, used, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.963784+0.423962/sqrt(x)" 
2, used, down, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1-(0.21914+0.000183013*x+-1.26742e-07*x*x))" 
2, used, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1-(0.152051+0.000237643*x+-2.00958e-07*x*x))" 
2, used, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1-(0.168379))" 
2, used, up, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1+(0.21914+0.000183013*x+-1.26742e-07*x*x))" 
2, used, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1+(0.152051+0.000237643*x+-2.00958e-07*x*x))" 
2, used, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1+(0.168379))" 
